"anly_mapped_zipcode","results_to_report","results_to_report","results_to_report","results_to_report","results_to_report_less_than_1","results_to_report_less_than_1"
"17265",0,0,0,0,13,13
"17266",0,0,0,0,31,31
"17267",0,0,0,0,252,252
"17268",0,0,0,0,3268,3268
"17271",0,0,0,0,11,11
"17272",0,0,0,0,13,13
"17277",0,0,0,0,1,1
"17286",0,0,0,0,1,1
"17301",0,0,0,0,357,357
"17302",0,0,0,0,155,155
"17303",0,0,0,0,42,42
"17304",0,0,0,0,180,180
"17306",0,0,0,0,50,50
"17307",0,0,0,0,394,394
"17309",0,0,0,0,132,132
"17310",0,0,0,0,11,11
"17311",0,0,0,0,19,19
"17312",0,0,0,0,5,5
"17313",0,0,0,0,1039,1039
"17314",0,0,0,0,421,421
"17315",0,0,0,0,1838,1838
"17316",0,0,0,0,512,512
"17317",0,0,0,0,33,33
"17318",0,0,0,0,36,36
"17319",0,0,0,0,721,721
"17320",0,0,0,0,669,669
"17321",0,0,0,0,171,171
"17322",0,0,0,0,339,339
"17323",0,0,0,0,22,22
"17324",0,0,0,0,278,278
"17325",0,0,0,0,2332,2332
"17327",0,0,0,0,535,535
"17329",0,0,0,0,183,183
"17331",0,0,0,0,4865,4865
"17332",0,0,0,0,1,1
"17334",0,0,0,0,1,1
"17337",0,0,0,0,2,2
"17339",0,0,0,0,448,448
"17340",0,0,0,0,948,948
"17342",0,0,0,0,26,26
"17343",0,0,0,0,10,10
"17344",0,0,0,0,278,278
"17345",0,0,0,0,569,569
"17347",0,0,0,0,417,417
"17349",0,0,0,0,622,622
"17350",0,0,0,0,1380,1380
"17352",0,0,0,0,84,84
"17353",0,0,0,0,236,236
"17355",0,0,0,0,8,8
"17356",0,0,0,0,1674,1674
"17358",0,0,0,0,1,1
"17359",0,0,0,0,1,1
"17360",0,0,0,0,461,461
"17361",0,0,0,0,507,507
"17362",0,0,0,0,903,903
"17363",0,0,0,0,723,723
"17364",0,0,0,0,256,256
"17365",0,0,0,0,171,171
"17366",0,0,0,0,386,386
"17368",0,0,0,0,670,670
"17370",0,0,0,0,373,373
"17371",0,0,0,0,23,23
"17372",0,0,0,0,256,256
"17374",0,0,0,0,1,1
"17381",0,0,0,0,1,1
"17399",0,0,0,0,3,3
"17401",0,0,0,0,1729,1729
"17402",0,0,0,0,3671,3671
"17403",0,0,0,0,4002,4002
"17404",0,0,0,0,3103,3103
"17405",0,0,0,0,62,62
"17406",0,0,0,0,1698,1698
"17407",0,0,0,0,169,169
"17408",0,0,0,0,1824,1824
"17441",0,0,0,0,1,1
"17444",0,0,0,0,2,2
"17452",0,0,0,0,3,3
"17457",0,0,0,0,1,1
"17459",0,0,0,0,2,2
"17477",0,0,0,0,2,2
"17482",0,0,0,0,2,2
"17496",0,0,0,0,1,1
"17498",0,0,0,0,1,1
"17501",0,0,0,0,614,614
"17502",0,0,0,0,190,190
"17503",0,0,0,0,18,18
"17504",0,0,0,0,28,28
"17505",0,0,0,0,105,105
"17506",0,0,0,0,36,36
"17507",0,0,0,0,34,34
"17508",0,0,0,0,74,74
"17509",0,0,0,0,386,386
"17512",0,0,0,0,2492,2492
"17516",0,0,0,0,455,455
"17517",0,0,0,0,1324,1324
"17518",0,0,0,0,101,101
"17519",0,0,0,0,514,514
"17520",0,0,0,0,524,524
"17521",0,0,0,0,9,9
"17522",0,0,0,0,3603,3603
"17527",0,0,0,0,548,548
"17528",0,0,0,0,2,2
"17529",0,0,0,0,303,303
"17532",0,0,0,0,316,316
"17533",0,0,0,0,4,4
"17534",0,0,0,0,22,22
"17535",0,0,0,0,142,142
"17536",0,0,0,0,168,168
"17537",0,0,0,0,21,21
"17538",0,0,0,0,749,749
"17540",0,0,0,0,941,941
"17543",0,0,0,0,5812,5812
"17545",0,0,0,0,2277,2277
"17547",0,0,0,0,820,820
"17549",0,0,0,0,1,1
"17550",0,0,0,0,263,263
"17551",0,0,0,0,902,902
"17552",0,0,0,0,1941,1941
"17554",0,0,0,0,956,956
"17555",0,0,0,0,439,439
"17557",0,0,0,0,1420,1420
"17560",0,0,0,0,523,523
"17562",0,0,0,0,381,381
"17563",0,0,0,0,347,347
"17564",0,0,0,0,2,2
"17565",0,0,0,0,252,252
"17566",0,0,0,0,1180,1180
"17567",0,0,0,0,43,43
"17568",0,0,0,0,4,4
"17569",0,0,0,0,476,476
"17570",0,0,0,0,17,17
"17572",0,0,0,0,246,246
"17573",0,0,0,0,2,2
"17575",0,0,0,0,18,18
"17576",0,0,0,0,19,19
"17577",0,0,0,0,1,1
"17578",0,0,0,0,632,632
"17579",0,0,0,0,581,581
"17580",0,0,0,0,10,10
"17581",0,0,0,0,111,111
"17582",0,0,0,0,170,170
"17583",0,0,0,0,3,3
"17584",0,0,0,0,1271,1271
"17585",0,0,0,0,5,5
"17601",0,0,0,0,8055,8055
"17602",0,0,0,0,9663,9663
"17603",0,0,0,0,9340,9340
"17604",0,0,0,0,211,211
"17605",0,0,0,0,12,12
"17606",0,0,0,0,25,25
"17607",0,0,0,0,12,12
"17608",0,0,0,0,29,29
"17622",0,0,0,0,1,1
"17663",0,0,0,0,1,1
"17666",0,0,0,0,3,3
"17691",0,0,0,0,1,1
"17701",0,0,0,0,3365,3365
"17702",0,0,0,0,443,443
"17703",0,0,0,0,44,44
"17707",0,0,0,0,1,1
"17710",0,0,0,0,1,1
"17720",0,0,0,0,3,3
"17721",0,0,0,0,92,92
"17722",0,0,0,0,1,1
"17723",0,0,0,0,2,2
"17724",0,0,0,0,339,339
"17726",0,0,0,0,10,10
"17727",0,0,0,0,5,5
"17728",0,0,0,0,209,209
"17729",0,0,0,0,13,13
"17730",0,0,0,0,12,12
"17731",0,0,0,0,17,17
"17735",0,0,0,0,5,5
"17737",0,0,0,0,254,254
"17738",0,0,0,0,1,1
"17739",0,0,0,0,1,1
"17740",0,0,0,0,1042,1042
"17742",0,0,0,0,6,6
"17744",0,0,0,0,138,138
"17745",0,0,0,0,1182,1182
"17747",0,0,0,0,155,155
"17748",0,0,0,0,30,30
"17749",0,0,0,0,6,6
"17750",0,0,0,0,3,3
"17751",0,0,0,0,406,406
"17752",0,0,0,0,175,175
"17754",0,0,0,0,681,681
"17756",0,0,0,0,813,813
"17757",0,0,0,0,1,1
"17758",0,0,0,0,30,30
"17760",0,0,0,0,40,40
"17762",0,0,0,0,16,16
"17763",0,0,0,0,20,20
"17764",0,0,0,0,274,274
"17765",0,0,0,0,69,69
"17766",0,0,0,0,2,2
"17767",0,0,0,0,1,1
"17768",0,0,0,0,9,9
"17769",0,0,0,0,2,2
"17771",0,0,0,0,103,103
"17772",0,0,0,0,108,108
"17774",0,0,0,0,54,54
"17776",0,0,0,0,8,8
"17777",0,0,0,0,379,379
"17778",0,0,0,0,9,9
"17779",0,0,0,0,26,26
"17782",0,0,0,0,1,1
"17786",0,0,0,0,1,1
"17788",0,0,0,0,1,1
"17789",0,0,0,0,3,3
"17801",0,0,0,0,1323,1323
"17810",0,0,0,0,94,94
"17812",0,0,0,0,63,63
"17813",0,0,0,0,70,70
"17814",0,0,0,0,346,346
"17815",0,0,0,0,2089,2089
"17820",0,0,0,0,361,361
"17821",0,0,0,0,3374,3374
"17822",0,0,0,0,1464,1464
"17823",0,0,0,0,55,55
"17824",0,0,0,0,243,243
"17827",0,0,0,0,30,30
"17830",0,0,0,0,123,123
"17831",0,0,0,0,5,5
"17832",0,0,0,0,43,43
"17833",0,0,0,0,10,10
"17834",0,0,0,0,278,278
"17835",0,0,0,0,9,9
"17836",0,0,0,0,7,7
"17837",0,0,0,0,2729,2729
"17840",0,0,0,0,19,19
"17841",0,0,0,0,240,240
"17842",0,0,0,0,302,302
"17843",0,0,0,0,1,1
"17844",0,0,0,0,341,341
"17845",0,0,0,0,110,110
"17846",0,0,0,0,331,331
"17847",0,0,0,0,626,626
"17850",0,0,0,0,30,30
"17851",0,0,0,0,660,660
"17853",0,0,0,0,86,86
"17855",0,0,0,0,44,44
"17856",0,0,0,0,138,138
"17857",0,0,0,0,432,432
"17858",0,0,0,0,1,1
"17859",0,0,0,0,466,466
"17860",0,0,0,0,125,125
"17861",0,0,0,0,4,4
"17862",0,0,0,0,18,18
"17864",0,0,0,0,52,52
"17865",0,0,0,0,3,3
"17866",0,0,0,0,1037,1037
"17867",0,0,0,0,11,11
"17868",0,0,0,0,28,28
"17870",0,0,0,0,870,870
"17872",0,0,0,0,798,798
"17876",0,0,0,0,109,109
"17878",0,0,0,0,144,144
"17880",0,0,0,0,2,2
"17881",0,0,0,0,87,87
"17882",0,0,0,0,2,2
"17884",0,0,0,0,11,11
"17885",0,0,0,0,2,2
"17886",0,0,0,0,42,42
"17887",0,0,0,0,88,88
"17888",0,0,0,0,22,22
"17889",0,0,0,0,105,105
"17901",0,0,0,0,3104,3104
"17920",0,0,0,0,21,21
"17921",0,0,0,0,565,565
"17922",0,0,0,0,459,459
"17923",0,0,0,0,35,35
"17925",0,0,0,0,35,35
"17929",0,0,0,0,134,134
"17930",0,0,0,0,50,50
"17931",0,0,0,0,740,740
"17932",0,0,0,0,155,155
"17933",0,0,0,0,12,12
"17934",0,0,0,0,21,21
"17935",0,0,0,0,167,167
"17936",0,0,0,0,47,47
"17938",0,0,0,0,137,137
"17941",0,0,0,0,59,59
"17943",0,0,0,0,11,11
"17944",0,0,0,0,12,12
"17945",0,0,0,0,7,7
"17946",0,0,0,0,22,22
"17948",0,0,0,0,475,475
"17949",0,0,0,0,24,24
"17951",0,0,0,0,34,34
"17952",0,0,0,0,24,24
"17953",0,0,0,0,42,42
"17954",0,0,0,0,509,509
"17957",0,0,0,0,23,23
"17959",0,0,0,0,125,125
"17960",0,0,0,0,355,355
"17961",0,0,0,0,916,916
"17963",0,0,0,0,695,695
"17964",0,0,0,0,59,59
"17965",0,0,0,0,204,204
"17967",0,0,0,0,255,255
"17968",0,0,0,0,31,31
"17970",0,0,0,0,311,311
"17972",0,0,0,0,1094,1094
"17974",0,0,0,0,27,27
"17976",0,0,0,0,923,923
"17978",0,0,0,0,7,7
"17979",0,0,0,0,6,6
"17980",0,0,0,0,212,212
"17981",0,0,0,0,312,312
"17982",0,0,0,0,56,56
"17983",0,0,0,0,102,102
"17985",0,0,0,0,138,138
"18000",0,0,0,0,1,1
"18001",0,0,0,0,1,1
"18002",0,0,0,0,21,21
"18010",0,0,0,0,1,1
"18011",0,0,0,0,549,549
"18012",0,0,0,0,18,18
"18013",0,0,0,0,2184,2184
"18014",0,0,0,0,1376,1376
"18015",0,0,0,0,4133,4133
"18016",0,0,0,0,38,38
"18017",0,0,0,0,6833,6833
"18018",0,0,0,0,4816,4816
"18019",0,0,0,0,2,2
"18020",0,0,0,0,3089,3089
"18025",0,0,0,0,1,1
"18030",0,0,0,0,48,48
"18031",0,0,0,0,1157,1157
"18032",0,0,0,0,1142,1142
"18034",0,0,0,0,938,938
"18035",0,0,0,0,41,41
"18036",0,0,0,0,1683,1683
"18037",0,0,0,0,881,881
"18038",0,0,0,0,299,299
"18039",0,0,0,0,31,31
"18040",0,0,0,0,2256,2256
"18041",0,0,0,0,513,513
"18042",0,0,0,0,7992,7992
"18043",0,0,0,0,40,40
"18044",0,0,0,0,30,30
"18045",0,0,0,0,4776,4776
"18046",0,0,0,0,30,30
"18049",0,0,0,0,2116,2116
"18050",0,0,0,0,3,3
"18051",0,0,0,0,343,343
"18052",0,0,0,0,3969,3969
"18053",0,0,0,0,219,219
"18054",0,0,0,0,337,337
"18055",0,0,0,0,1595,1595
"18056",0,0,0,0,119,119
"18058",0,0,0,0,986,986
"18059",0,0,0,0,157,157
"18060",0,0,0,0,29,29
"18062",0,0,0,0,3510,3510
"18063",0,0,0,0,64,64
"18064",0,0,0,0,4926,4926
"18065",0,0,0,0,24,24
"18066",0,0,0,0,583,583
"18067",0,0,0,0,2215,2215
"18068",0,0,0,0,17,17
"18069",0,0,0,0,934,934
"18070",0,0,0,0,67,67
"18071",0,0,0,0,1182,1182
"18072",0,0,0,0,767,767
"18073",0,0,0,0,960,960
"18074",0,0,0,0,439,439
"18076",0,0,0,0,274,274
"18077",0,0,0,0,248,248
"18078",0,0,0,0,834,834
"18079",0,0,0,0,26,26
"18080",0,0,0,0,1274,1274
"18081",0,0,0,0,43,43
"18083",0,0,0,0,75,75
"18084",0,0,0,0,17,17
"18085",0,0,0,0,97,97
"18086",0,0,0,0,13,13
"18087",0,0,0,0,148,148
"18088",0,0,0,0,994,994
"18090",0,0,0,0,1,1
"18091",0,0,0,0,655,655
"18092",0,0,0,0,295,295
"18093",0,0,0,0,1,1
"18101",0,0,0,0,630,630
"18102",0,0,0,0,7807,7807
"18103",0,0,0,0,7495,7495
"18104",0,0,0,0,6841,6841
"18105",0,0,0,0,76,76
"18106",0,0,0,0,1043,1043
"18109",0,0,0,0,4859,4859
"18132",0,0,0,0,1,1
"18142",0,0,0,0,1,1
"18195",0,0,0,0,1,1
"18198",0,0,0,0,1,1
"18200",0,0,0,0,1,1
"18201",0,0,0,0,4542,4542
"18202",0,0,0,0,1817,1817
"18204",0,0,0,0,1,1
"18210",0,0,0,0,933,933
"18211",0,0,0,0,142,142
"18212",0,0,0,0,16,16
"18214",0,0,0,0,239,239
"18216",0,0,0,0,150,150
"18218",0,0,0,0,353,353
"18219",0,0,0,0,149,149
"18220",0,0,0,0,31,31
"18221",0,0,0,0,27,27
"18222",0,0,0,0,961,961
"18223",0,0,0,0,19,19
"18224",0,0,0,0,626,626
"18225",0,0,0,0,12,12
"18229",0,0,0,0,804,804
"18230",0,0,0,0,5,5
"18231",0,0,0,0,51,51
"18232",0,0,0,0,571,571
"18234",0,0,0,0,27,27
"18235",0,0,0,0,2166,2166
"18237",0,0,0,0,352,352
"18238",0,0,0,0,1,1
"18239",0,0,0,0,15,15
"18240",0,0,0,0,422,422
"18241",0,0,0,0,71,71
"18242",0,0,0,0,23,23
"18244",0,0,0,0,24,24
"18245",0,0,0,0,25,25
"18246",0,0,0,0,14,14
"18247",0,0,0,0,15,15
"18248",0,0,0,0,61,61
"18249",0,0,0,0,406,406
"18250",0,0,0,0,394,394
"18251",0,0,0,0,18,18
"18252",0,0,0,0,1354,1354
"18254",0,0,0,0,99,99
"18255",0,0,0,0,719,719
"18256",0,0,0,0,18,18
"18260",0,0,0,0,2,2
"18269",0,0,0,0,1,1
"18301",0,0,0,0,3890,3890
"18302",0,0,0,0,2383,2383
"18313",0,0,0,0,1,1
"18314",0,0,0,0,1,1
"18320",0,0,0,0,35,35
"18321",0,0,0,0,252,252
"18322",0,0,0,0,350,350
"18323",0,0,0,0,54,54
"18324",0,0,0,0,1341,1341
"18325",0,0,0,0,273,273
"18326",0,0,0,0,498,498
"18327",0,0,0,0,87,87
"18328",0,0,0,0,1109,1109
"18329",0,0,0,0,10,10
"18330",0,0,0,0,1053,1053
"18331",0,0,0,0,97,97
"18332",0,0,0,0,417,417
"18333",0,0,0,0,105,105
"18334",0,0,0,0,457,457
"18335",0,0,0,0,79,79
"18336",0,0,0,0,563,563
"18337",0,0,0,0,2402,2402
"18340",0,0,0,0,29,29
"18341",0,0,0,0,5,5
"18342",0,0,0,0,37,37
"18343",0,0,0,0,456,456
"18344",0,0,0,0,452,452
"18346",0,0,0,0,421,421
"18347",0,0,0,0,261,261
"18348",0,0,0,0,4,4
"18349",0,0,0,0,14,14
"18350",0,0,0,0,205,205
"18351",0,0,0,0,53,53
"18352",0,0,0,0,87,87
"18353",0,0,0,0,1451,1451
"18354",0,0,0,0,128,128
"18355",0,0,0,0,154,154
"18356",0,0,0,0,92,92
"18357",0,0,0,0,4,4
"18360",0,0,0,0,4157,4157
"18364",0,0,0,0,2,2
"18370",0,0,0,0,133,133
"18371",0,0,0,0,103,103
"18372",0,0,0,0,355,355
"18377",0,0,0,0,2,2
"18382",0,0,0,0,6,6
"18390",0,0,0,0,1,1
"18401",0,0,0,0,2,2
"18403",0,0,0,0,772,772
"18405",0,0,0,0,150,150
"18406",0,0,0,0,1,1
"18407",0,0,0,0,1768,1768
"18408",0,0,0,0,2,2
"18410",0,0,0,0,13,13
"18411",0,0,0,0,2345,2345
"18413",0,0,0,0,17,17
"18414",0,0,0,0,547,547
"18415",0,0,0,0,87,87
"18417",0,0,0,0,68,68
"18419",0,0,0,0,348,348
"18420",0,0,0,0,20,20
"18421",0,0,0,0,696,696
"18424",0,0,0,0,551,551
"18425",0,0,0,0,149,149
"18426",0,0,0,0,321,321
"18427",0,0,0,0,39,39
"18428",0,0,0,0,1373,1373
"18430",0,0,0,0,9,9
"18431",0,0,0,0,1227,1227
"18433",0,0,0,0,649,649
"18434",0,0,0,0,435,435
"18435",0,0,0,0,86,86
"18436",0,0,0,0,1256,1256
"18437",0,0,0,0,26,26
"18438",0,0,0,0,104,104
"18439",0,0,0,0,45,45
"18440",0,0,0,0,5,5
"18441",0,0,0,0,14,14
"18443",0,0,0,0,27,27
"18444",0,0,0,0,1483,1483
"18445",0,0,0,0,121,121
"18446",0,0,0,0,307,307
"18447",0,0,0,0,1049,1049
"18448",0,0,0,0,2,2
"18451",0,0,0,0,46,46
"18452",0,0,0,0,547,547
"18453",0,0,0,0,81,81
"18454",0,0,0,0,5,5
"18455",0,0,0,0,5,5
"18456",0,0,0,0,21,21
"18457",0,0,0,0,12,12
"18458",0,0,0,0,377,377
"18459",0,0,0,0,9,9
"18460",0,0,0,0,10,10
"18461",0,0,0,0,9,9
"18462",0,0,0,0,57,57
"18463",0,0,0,0,17,17
"18464",0,0,0,0,130,130
"18465",0,0,0,0,102,102
"18466",0,0,0,0,1942,1942
"18469",0,0,0,0,28,28
"18470",0,0,0,0,196,196
"18471",0,0,0,0,99,99
"18472",0,0,0,0,541,541
"18473",0,0,0,0,37,37
"18501",0,0,0,0,624,624
"18502",0,0,0,0,9,9
"18503",0,0,0,0,771,771
"18504",0,0,0,0,2164,2164
"18505",0,0,0,0,2562,2562
"18507",0,0,0,0,537,537
"18508",0,0,0,0,1461,1461
"18509",0,0,0,0,1332,1332
"18510",0,0,0,0,2294,2294
"18512",0,0,0,0,1357,1357
"18515",0,0,0,0,1,1
"18517",0,0,0,0,695,695
"18518",0,0,0,0,914,914
"18519",0,0,0,0,524,524
"18540",0,0,0,0,2,2
"18552",0,0,0,0,3,3
"18573",0,0,0,0,3,3
"18601",0,0,0,0,7,7
"18602",0,0,0,0,29,29
"18603",0,0,0,0,2197,2197
"18610",0,0,0,0,502,502
"18611",0,0,0,0,5,5
"18612",0,0,0,0,1529,1529
"18614",0,0,0,0,152,152
"18615",0,0,0,0,169,169
"18616",0,0,0,0,34,34
"18617",0,0,0,0,145,145
"18618",0,0,0,0,269,269
"18619",0,0,0,0,9,9
"18621",0,0,0,0,1630,1630
"18622",0,0,0,0,19,19
"18623",0,0,0,0,181,181
"18624",0,0,0,0,60,60
"18625",0,0,0,0,36,36
"18626",0,0,0,0,44,44
"18627",0,0,0,0,10,10
"18628",0,0,0,0,15,15
"18629",0,0,0,0,97,97
"18630",0,0,0,0,246,246
"18631",0,0,0,0,82,82
"18632",0,0,0,0,18,18
"18634",0,0,0,0,1465,1465
"18635",0,0,0,0,307,307
"18636",0,0,0,0,108,108
"18640",0,0,0,0,1499,1499
"18641",0,0,0,0,646,646
"18642",0,0,0,0,372,372
"18643",0,0,0,0,1099,1099
"18644",0,0,0,0,630,630
"18651",0,0,0,0,814,814
"18653",0,0,0,0,4,4
"18655",0,0,0,0,584,584
"18656",0,0,0,0,148,148
"18657",0,0,0,0,997,997
"18659",0,0,0,0,1,1
"18660",0,0,0,0,291,291
"18661",0,0,0,0,577,577
"18701",0,0,0,0,299,299
"18702",0,0,0,0,4561,4561
"18703",0,0,0,0,24,24
"18704",0,0,0,0,3155,3155
"18705",0,0,0,0,1464,1464
"18706",0,0,0,0,1474,1474
"18707",0,0,0,0,1600,1600
"18708",0,0,0,0,813,813
"18709",0,0,0,0,252,252
"18710",0,0,0,0,1,1
"18711",0,0,0,0,2589,2589
"18750",0,0,0,0,2,2
"18760",0,0,0,0,8,8
"18764",0,0,0,0,336,336
"18787",0,0,0,0,1,1
"18797",0,0,0,0,1,1
"18801",0,0,0,0,773,773
"18810",0,0,0,0,641,641
"18812",0,0,0,0,132,132
"18813",0,0,0,0,6,6
"18814",0,0,0,0,8,8
"18816",0,0,0,0,4,4
"18817",0,0,0,0,18,18
"18818",0,0,0,0,93,93
"18820",0,0,0,0,2,2
"18821",0,0,0,0,104,104
"18822",0,0,0,0,238,238
"18823",0,0,0,0,27,27
"18824",0,0,0,0,100,100
"18825",0,0,0,0,12,12
"18826",0,0,0,0,113,113
"18828",0,0,0,0,21,21
"18829",0,0,0,0,57,57
"18830",0,0,0,0,35,35
"18831",0,0,0,0,77,77
"18832",0,0,0,0,132,132
"18833",0,0,0,0,137,137
"18834",0,0,0,0,272,272
"18837",0,0,0,0,252,252
"18840",0,0,0,0,1668,1668
"18842",0,0,0,0,17,17
"18843",0,0,0,0,19,19
"18844",0,0,0,0,95,95
"18845",0,0,0,0,16,16
"18846",0,0,0,0,43,43
"18847",0,0,0,0,1092,1092
"18848",0,0,0,0,832,832
"18850",0,0,0,0,189,189
"18851",0,0,0,0,61,61
"18853",0,0,0,0,283,283
"18854",0,0,0,0,92,92
"18871",0,0,0,0,1,1
"18879",0,0,0,0,1,1
"18901",0,0,0,0,5743,5743
"18902",0,0,0,0,2502,2502
"18907",0,0,0,0,2,2
"18910",0,0,0,0,33,33
"18911",0,0,0,0,32,32
"18912",0,0,0,0,70,70
"18913",0,0,0,0,76,76
"18914",0,0,0,0,2414,2414
"18915",0,0,0,0,168,168
"18916",0,0,0,0,16,16
"18917",0,0,0,0,257,257
"18918",0,0,0,0,2,2
"18920",0,0,0,0,82,82
"18921",0,0,0,0,19,19
"18922",0,0,0,0,10,10
"18923",0,0,0,0,117,117
"18924",0,0,0,0,1,1
"18925",0,0,0,0,648,648
"18926",0,0,0,0,1,1
"18927",0,0,0,0,37,37
"18928",0,0,0,0,27,27
"18929",0,0,0,0,1253,1253
"18930",0,0,0,0,258,258
"18931",0,0,0,0,27,27
"18932",0,0,0,0,75,75
"18933",0,0,0,0,27,27
"18934",0,0,0,0,31,31
"18935",0,0,0,0,20,20
"18936",0,0,0,0,173,173
"18938",0,0,0,0,1939,1939
"18940",0,0,0,0,3576,3576
"18942",0,0,0,0,290,290
"18943",0,0,0,0,5,5
"18944",0,0,0,0,2401,2401
"18946",0,0,0,0,32,32
"18947",0,0,0,0,641,641
"18949",0,0,0,0,29,29
"18950",0,0,0,0,68,68
"18951",0,0,0,0,4379,4379
"18953",0,0,0,0,21,21
"18954",0,0,0,0,1284,1284
"18955",0,0,0,0,330,330
"18956",0,0,0,0,8,8
"18957",0,0,0,0,7,7
"18958",0,0,0,0,5,5
"18960",0,0,0,0,1566,1566
"18962",0,0,0,0,46,46
"18963",0,0,0,0,71,71
"18964",0,0,0,0,1634,1634
"18966",0,0,0,0,4311,4311
"18968",0,0,0,0,19,19
"18969",0,0,0,0,1553,1553
"18970",0,0,0,0,58,58
"18971",0,0,0,0,10,10
"18972",0,0,0,0,336,336
"18974",0,0,0,0,5411,5411
"18976",0,0,0,0,4856,4856
"18977",0,0,0,0,462,462
"18979",0,0,0,0,8,8
"18980",0,0,0,0,43,43
"18981",0,0,0,0,5,5
"19000",0,0,0,0,5,5
"19001",0,0,0,0,3943,3943
"19002",0,0,0,0,4758,4758
"19003",0,0,0,0,1771,1771
"19004",0,0,0,0,1721,1721
"19005",0,0,0,0,2,2
"19006",0,0,0,0,3314,3314
"19007",0,0,0,0,2106,2106
"19008",0,0,0,0,2558,2558
"19009",0,0,0,0,88,88
"19010",0,0,0,0,3516,3516
"19011",0,0,0,0,1,1
"19012",0,0,0,0,827,827
"19013",0,0,0,0,8215,8215
"19014",0,0,0,0,2250,2250
"19015",0,0,0,0,1559,1559
"19016",0,0,0,0,25,25
"19017",0,0,0,0,36,36
"19018",0,0,0,0,2456,2456
"19019",0,0,0,0,11,11
"19020",0,0,0,0,6396,6396
"19021",0,0,0,0,962,962
"19022",0,0,0,0,345,345
"19023",0,0,0,0,2972,2972
"19025",0,0,0,0,810,810
"19026",0,0,0,0,5456,5456
"19027",0,0,0,0,2793,2793
"19028",0,0,0,0,24,24
"19029",0,0,0,0,399,399
"19030",0,0,0,0,1279,1279
"19031",0,0,0,0,1429,1429
"19032",0,0,0,0,747,747
"19033",0,0,0,0,755,755
"19034",0,0,0,0,909,909
"19035",0,0,0,0,720,720
"19036",0,0,0,0,1261,1261
"19037",0,0,0,0,522,522
"19038",0,0,0,0,4350,4350
"19039",0,0,0,0,13,13
"19040",0,0,0,0,2398,2398
"19041",0,0,0,0,1126,1126
"19042",0,0,0,0,1,1
"19043",0,0,0,0,253,253
"19044",0,0,0,0,1683,1683
"19046",0,0,0,0,7144,7144
"19047",0,0,0,0,4848,4848
"19048",0,0,0,0,4,4
"19049",0,0,0,0,3,3
"19050",0,0,0,0,4248,4248
"19052",0,0,0,0,18,18
"19053",0,0,0,0,2857,2857
"19054",0,0,0,0,1654,1654
"19055",0,0,0,0,1311,1311
"19056",0,0,0,0,1429,1429
"19057",0,0,0,0,1411,1411
"19058",0,0,0,0,13,13
"19060",0,0,0,0,979,979
"19061",0,0,0,0,2250,2250
"19063",0,0,0,0,4872,4872
"19064",0,0,0,0,2725,2725
"19065",0,0,0,0,7,7
"19066",0,0,0,0,1179,1179
"19067",0,0,0,0,5470,5470
"19068",0,0,0,0,1,1
"19069",0,0,0,0,1,1
"19070",0,0,0,0,687,687
"19072",0,0,0,0,1528,1528
"19073",0,0,0,0,3007,3007
"19074",0,0,0,0,569,569
"19075",0,0,0,0,845,845
"19076",0,0,0,0,769,769
"19078",0,0,0,0,1096,1096
"19079",0,0,0,0,1005,1005
"19081",0,0,0,0,962,962
"19082",0,0,0,0,4377,4377
"19083",0,0,0,0,4517,4517
"19085",0,0,0,0,1006,1006
"19086",0,0,0,0,1433,1433
"19087",0,0,0,0,4114,4114
"19088",0,0,0,0,3,3
"19089",0,0,0,0,4,4
"19090",0,0,0,0,2650,2650
"19091",0,0,0,0,2,2
"19092",0,0,0,0,9,9
"19093",0,0,0,0,1,1
"19094",0,0,0,0,413,413
"19095",0,0,0,0,1496,1496
"19096",0,0,0,0,2419,2419
"19097",0,0,0,0,3,3
"19099",0,0,0,0,1,1
"19101",0,0,0,0,82,82
"19102",0,0,0,0,1196,1196
"19103",0,0,0,0,4101,4101
"19104",0,0,0,0,5382,5382
"19105",0,0,0,0,75,75
"19106",0,0,0,0,2179,2179
"19107",0,0,0,0,3745,3745
"19108",0,0,0,0,9,9
"19109",0,0,0,0,9,9
"19110",0,0,0,0,11,11
"19111",0,0,0,0,7953,7953
"19112",0,0,0,0,37,37
"19113",0,0,0,0,20,20
"19114",0,0,0,0,4522,4522
"19115",0,0,0,0,5276,5276
"19116",0,0,0,0,4445,4445
"19118",0,0,0,0,1687,1687
"19119",0,0,0,0,4764,4764
"19120",0,0,0,0,6868,6868
"19121",0,0,0,0,4141,4141
"19122",0,0,0,0,2821,2821
"19123",0,0,0,0,3364,3364
"19124",0,0,0,0,7791,7791
"19125",0,0,0,0,3913,3913
"19126",0,0,0,0,2691,2691
"19127",0,0,0,0,718,718
"19128",0,0,0,0,5395,5395
"19129",0,0,0,0,1789,1789
"19130",0,0,0,0,5162,5162
"19131",0,0,0,0,6598,6598
"19132",0,0,0,0,4626,4626
"19133",0,0,0,0,3083,3083
"19134",0,0,0,0,6539,6539
"19135",0,0,0,0,3665,3665
"19136",0,0,0,0,9514,9514
"19137",0,0,0,0,1118,1118
"19138",0,0,0,0,3891,3891
"19139",0,0,0,0,6939,6939
"19140",0,0,0,0,6416,6416
"19141",0,0,0,0,3720,3720
"19142",0,0,0,0,3250,3250
"19143",0,0,0,0,9244,9244
