"anly_mapped_zipcode","collection_to_report","collection_to_report","collection_to_report","collection_to_report","collection_to_report_less_than_1","collection_to_report_less_than_1"
"07009",0,0,0,0,1,1
"07010",1,0,0,0,5,6
"07012",0,0,0,0,1,1
"07013",0,0,0,0,1,1
"07014",0,0,0,0,1,1
"07016",0,0,0,0,1,1
"07017",0,0,0,0,4,4
"07018",0.4117647058823529,0,0,0,15,17
"07020",0,0,0,0,5,5
"07021",0,0,0,0,2,2
"07023",0,0,0,0,1,1
"07024",0,0,0,0,7,7
"07026",0,0,0,0,3,3
"07028",0,0,0,0,1,1
"07029",0,0,0,0,2,2
"07030",0.34210526315789475,0,0,0,37,38
"07032",0,0,0,0,9,9
"07035",0,0,0,0,2,2
"07036",0.1,0,0,0,10,10
"07039",0.6666666666666666,0,0,2,2,3
"07040",4,3,3,5,0,2
"07041",1,1,1,1,2,2
"07042",0,0,0,0,2,2
"07043",0,0,0,0,4,4
"07044",0,0,0,0,6,6
"07045",0,0,0,0,5,5
"07047",0.5,0,0,1,10,10
"07050",0,0,0,0,1,1
"07052",0,0,0,0,3,3
"07054",0,0,0,0,9,9
"07055",0,0,0,0,7,7
"07059",0,0,0,0,4,4
"07060",0.3333333333333333,0,0,1,3,3
"07065",0,0,0,0,3,3
"07066",0,0,0,0,4,4
"07068",0,0,0,0,2,2
"07071",1,1,1,1,1,1
"07072",0,0,0,0,2,2
"07073",3,1,1,5,1,2
"07074",0,0,0,0,4,4
"07075",0,0,0,0,2,2
"07076",1,1,0,2,2,3
"07078",0.25,0,0,0,4,4
"07079",0.5,0,0,1,5,6
"07080",0,0,0,0,2,2
"07081",0,0,0,0,1,1
"07082",0,0,0,0,1,1
"07083",0,0,0,0,2,2
"07086",1.3333333333333333,2,0,2,1,3
"07087",0.5714285714285714,0,0,1,6,7
"07090",1.1538461538461537,1,1,2,9,13
"07093",2.2222222222222223,0,0,0,15,18
"07094",0,0,0,0,5,5
"07095",0,0,0,0,2,2
"07102",0,0,0,0,2,2
"07103",0,0,0,0,3,3
"07104",0,0,0,0,1,1
"07105",0.5,0,0,1,2,2
"07106",1,1,1,1,1,1
"07107",0,0,0,0,1,1
"07108",0,0,0,0,7,7
"07109",0,0,0,0,2,2
"07110",0,0,0,0,2,2
"07111",0.3333333333333333,0,0,1,3,3
"07141",1,1,1,1,1,1
"07201",0,0,0,0,1,1
"07202",0,0,0,0,28,28
"07203",0,0,0,0,6,6
"07204",0,0,0,0,1,1
"07205",0,0,0,0,5,5
"07206",0,0,0,0,6,6
"07208",0,0,0,0,10,10
"07233",0,0,0,0,1,1
"07301",2,2,2,2,0,1
"07302",0.2,0,0,0,15,15
"07304",0,0,0,0,15,15
"07305",1.5833333333333333,0,0,1,9,12
"07306",0,0,0,0,2,2
"07307",0,0,0,0,2,2
"07311",0,0,0,0,1,1
"07403",5,5,5,5,0,1
"07405",0.3333333333333333,0,0,1,3,3
"07407",0,0,0,0,3,3
"07410",1.25,0,0,1,3,4
"07417",0.875,1,1,1,8,8
"07419",0,0,0,0,2,2
"07422",1,1,1,1,1,1
"07423",0,0,0,0,2,2
"07430",1.5,0,0,3,3,6
"07432",0.2,0,0,0,5,5
"07438",0.6666666666666666,1,0,1,3,3
"07440",0,0,0,0,3,3
"07442",0,0,0,0,2,2
"07444",0,0,0,0,3,3
"07450",0.42857142857142855,0,0,1,6,7
"07456",0,0,0,0,1,1
"07458",7,0,0,21,2,3
"07461",0,0,0,0,1,1
"07465",0,0,0,0,2,2
"07470",1,1,1,1,4,5
"07480",0.6666666666666666,0,0,1,11,12
"07481",1,0,0,1,6,7
"07501",0,0,0,0,1,1
"07502",0,0,0,0,1,1
"07503",0,0,0,0,1,1
"07504",0,0,0,0,1,1
"07506",0,0,0,0,2,2
"07508",0,0,0,0,2,2
"07601",1.5,0,0,5,10,14
"07603",6,6,6,6,0,3
"07604",0,0,0,0,1,1
"07606",0,0,0,0,1,1
"07607",1,1,1,1,1,1
"07620",0,0,0,0,1,1
"07626",2,2,2,2,0,8
"07628",0,0,0,0,3,3
"07630",0,0,0,0,2,2
"07631",0.5,0,0,1,5,6
"07632",0,0,0,0,2,2
"07636",2,2,2,2,0,1
"07640",2,1,1,3,1,2
"07642",0,0,0,0,2,2
"07643",0,0,0,0,2,2
"07644",1,0,0,2,1,2
"07645",0.7142857142857143,0,0,0,6,7
"07646",0,0,0,0,1,1
"07647",0,0,0,0,5,5
"07649",0,0,0,0,1,1
"07652",1,0,0,0,5,6
"07656",2,0,0,1,3,4
"07657",0,0,0,0,2,2
"07660",0,0,0,0,9,9
"07666",0.6,1,0,1,5,5
"07670",0.5,0,0,1,2,2
"07675",0,0,0,0,8,8
"07676",0,0,0,0,2,2
"07677",0,0,0,0,1,1
"07701",0,0,0,0,3,3
"07704",2,2,0,4,1,3
"07712",0,0,0,0,6,6
"07716",0,0,0,0,1,1
"07719",2,1,0,5,2,3
"07722",0,0,0,0,3,3
"07724",0,0,0,0,4,4
"07726",0.17647058823529413,0,0,0,17,17
"07727",0.5,0,0,0,3,4
"07728",0.2857142857142857,0,0,1,7,7
"07730",0.5714285714285714,0,0,2,5,7
"07732",0,0,0,0,1,1
"07733",0.6666666666666666,1,0,1,3,3
"07735",0.3333333333333333,0,0,1,3,3
"07740",0,0,0,0,1,1
"07746",0,0,0,0,5,5
"07747",0.08333333333333333,0,0,0,12,12
"07748",0.3333333333333333,0,0,1,3,3
"07751",0.3076923076923077,0,0,0,12,13
"07753",0.2857142857142857,0,0,0,6,7
"07756",0,0,0,0,1,1
"07760",0,0,0,0,6,6
"07764",0.5,0,0,1,2,2
"07777",0,0,0,0,2,2
"07801",0,0,0,0,1,1
"07821",0,0,0,0,1,1
"07823",0,0,0,0,1,1
"07825",0,0,0,0,3,3
"07827",1,1,1,1,1,1
"07830",0,0,0,0,1,1
"07833",0,0,0,0,1,1
"07834",0.16666666666666666,0,0,0,6,6
"07836",1.5,0,0,0,3,4
"07840",2,2,2,2,0,1
"07844",0,0,0,0,3,3
"07853",3,3,3,3,0,1
"07856",0,0,0,0,2,2
"07860",0,0,0,0,1,1
"07866",0.75,1,0,1,7,8
"07869",0,0,0,0,9,9
"07871",2,0,0,2,2,4
"07874",0,0,0,0,1,1
"07876",0,0,0,0,2,2
"07882",0,0,0,0,4,4
"07885",5,5,5,5,0,2
"07901",0.2222222222222222,0,0,0,9,9
"07920",0,0,0,0,8,8
"07921",0,0,0,0,1,1
"07922",1,0,0,2,1,2
"07924",3,0,0,6,1,2
"07928",0.125,0,0,0,8,8
"07930",0,0,0,0,3,3
"07931",1,1,1,1,3,3
"07932",0,0,0,0,2,2
"07936",2,2,2,2,0,1
"07940",1,1,1,1,1,1
"07945",1.5,0,0,3,1,2
"07946",0.6,1,0,1,5,5
"07950",0.25,0,0,0,4,4
"07960",0.4,0,0,1,9,10
"07962",2,2,2,2,0,1
"07976",0,0,0,0,1,1
"07977",0,0,0,0,2,2
"08002",2.6666666666666665,3,0,5,1,3
"08003",0,0,0,0,2,2
"08005",0,0,0,0,17,17
"08006",0,0,0,0,2,2
"08008",0,0,0,0,7,7
"08009",0,0,0,0,1,1
"08010",0.14285714285714285,0,0,0,7,7
"08012",0,0,0,0,5,5
"08015",0,0,0,0,3,3
"08016",2,2,2,2,0,1
"08021",0,0,0,0,1,1
"08022",0,0,0,0,5,5
"08028",1,1,1,1,1,1
"08030",0,0,0,0,1,1
"08031",0,0,0,0,1,1
"08033",0,0,0,0,3,3
"08034",0,0,0,0,1,1
"08036",0,0,0,0,1,1
"08037",1,1,0,2,4,7
"08043",0,0,0,0,6,6
"08046",0,0,0,0,3,3
"08048",0,0,0,0,1,1
"08050",0,0,0,0,6,6
"08052",0,0,0,0,2,2
"08053",0,0,0,0,5,5
"08054",0.8333333333333334,0,0,0,5,6
"08055",1,1,0,2,2,3
"08057",0.2,0,0,0,5,5
"08065",0,0,0,0,2,2
"08066",2,2,2,2,0,1
"08069",2,2,2,2,0,1
"08070",2,2,2,2,0,1
"08071",1.6,2,2,2,1,5
"08075",1,0,0,2,1,2
"08077",0,0,0,0,1,1
"08080",0.8571428571428571,1,0,2,5,7
"08081",1.6,2,2,2,1,5
"08083",2,2,2,2,0,1
"08084",0,0,0,0,2,2
"08085",2,2,2,2,0,4
"08086",0,0,0,0,1,1
"08087",0,0,0,0,4,4
"08088",1.5714285714285714,1,0,4,5,7
"08090",0,0,0,0,1,1
"08092",0,0,0,0,1,1
"08094",2,2,2,2,0,6
"08096",0,0,0,0,4,4
"08104",0,0,0,0,2,2
"08105",0,0,0,0,1,1
"08106",0,0,0,0,3,3
"08108",1,0,0,2,1,2
"08110",0,0,0,0,2,2
"08166",0,0,0,0,1,1
"08201",0,0,0,0,3,3
"08202",0,0,0,0,1,1
"08203",2,0,0,6,2,3
"08204",0,0,0,0,2,2
"08205",0.75,0,0,1,3,4
"08210",0,0,0,0,2,2
"08215",0,0,0,0,1,1
"08219",4,4,4,4,0,1
"08221",1.5,0,0,0,3,4
"08223",0,0,0,0,1,1
"08226",0,0,0,0,4,4
"08232",0,0,0,0,4,4
"08234",1,0,0,2,1,2
"08239",7,7,7,7,0,2
"08241",0,0,0,0,1,1
"08243",0,0,0,0,3,3
"08245",2,2,2,2,0,1
"08247",0,0,0,0,7,7
"08260",0,0,0,0,19,19
"08270",0,0,0,0,1,1
"08280",0,0,0,0,1,1
"08284",2,2,2,2,0,1
"08302",2,2,2,2,0,56
"08310",1.6,2,2,2,1,5
"08311",2,2,2,2,0,6
"08312",2,2,2,2,0,1
"08322",1,0,0,2,1,2
"08330",1,0,0,2,1,2
"08332",1.9696969696969697,2,2,2,3,33
"08341",0,0,0,0,1,1
"08360",1.8333333333333333,2,2,2,1,12
"08361",1.3,2,0,2,4,10
"08401",5,5,5,5,0,1
"08402",0,0,0,0,5,5
"08406",0,0,0,0,3,3
"08440",3,3,3,3,0,1
"08454",0,0,0,0,1,1
"08501",0,0,0,0,3,3
"08502",0,0,0,0,2,2
"08505",2,2,0,3,1,4
"08510",0,0,0,0,4,4
"08520",0.5,0,0,0,3,4
"08525",1,1,1,1,1,1
"08526",1,1,1,1,1,1
"08527",2.4285714285714284,4,0,4,3,7
"08533",0,0,0,0,1,1
"08534",0.3333333333333333,0,0,1,3,3
"08540",0,0,0,0,4,4
"08550",0.5714285714285714,0,0,0,6,7
"08551",0.8333333333333334,0,0,2,4,6
"08558",0,0,0,0,1,1
"08588",1,1,1,1,1,1
"08608",0,0,0,0,1,1
"08609",0,0,0,0,1,1
"08610",0,0,0,0,5,5
"08611",0.75,0,0,0,3,4
"08618",1,0,0,2,2,4
"08619",0,0,0,0,4,4
"08620",0.125,0,0,0,8,8
"08640",2,2,2,2,0,1
"08648",1.6666666666666667,0,0,5,2,3
"08690",1.6,2,2,2,1,5
"08691",0,0,0,0,5,5
"08701",0.13793103448275862,0,0,0,29,29
"08717",0,0,0,0,1,1
"08721",0,0,0,0,4,4
"08722",0,0,0,0,1,1
"08723",0,0,0,0,2,2
"08724",0,0,0,0,11,11
"08730",0,0,0,0,2,2
"08731",0.14285714285714285,0,0,0,7,7
"08735",0,0,0,0,1,1
"08736",0,0,0,0,2,2
"08740",0,0,0,0,1,1
"08741",0,0,0,0,1,1
"08742",0.9090909090909091,0,0,0,9,11
"08751",0,0,0,0,1,1
"08752",0,0,0,0,4,4
"08753",0.14285714285714285,0,0,0,7,7
"08755",0,0,0,0,6,6
"08757",0.3125,0,0,0,15,16
"08758",0,0,0,0,1,1
"08759",0,0,0,0,1,1
"08801",0.3333333333333333,0,0,1,6,6
"08807",1.25,0,0,0,3,4
"08810",0,0,0,0,1,1
"08816",0,0,0,0,12,12
"08817",0,0,0,0,3,3
"08818",0,0,0,0,1,1
"08820",0,0,0,0,4,4
"08824",7,7,7,7,0,1
"08825",0,0,0,0,1,1
"08826",3.5,2,2,5,0,2
"08827",0,0,0,0,1,1
"08830",0,0,0,0,1,1
"08831",0,0,0,0,12,12
"08833",1.5,0,0,3,1,2
"08844",1.9,0,0,6,7,10
"08852",0,0,0,0,5,5
"08854",0,0,0,0,3,3
"08861",0,0,0,0,7,7
"08865",0,0,0,0,1,1
"08867",1.5,2,0,2,1,4
"08869",1.3333333333333333,1,1,2,2,3
"08873",0.2,0,0,0,15,15
"08876",0,0,0,0,5,5
"08879",0,0,0,0,1,1
"08889",0,0,0,0,1,1
"08902",1,0,0,2,1,2
"08904",0,0,0,0,12,12
"08952",3,3,3,3,0,1
"09006",2,2,2,2,0,1
"09011",6,6,6,6,0,1
"09012",0,0,0,0,2,2
"09015",0,0,0,0,1,1
"09046",0,0,0,0,2,2
"09055",3,3,3,3,0,1
"09081",0,0,0,0,1,1
"09090",0,0,0,0,2,2
"09096",0,0,0,0,1,1
"09123",0,0,0,0,3,3
"09128",0,0,0,0,2,2
"09230",0,0,0,0,2,2
"09231",0,0,0,0,1,1
"09245",1,1,1,1,1,1
"09301",0,0,0,0,1,1
"09410",0,0,0,0,1,1
"09459",0.6666666666666666,1,0,1,3,3
"09469",2,2,2,2,0,1
"09505",2,2,2,2,0,1
"09588",5,5,5,5,0,1
"09593",0,0,0,0,1,1
"09618",0,0,0,0,1,1
"09622",2,2,2,2,0,1
"09626",0,0,0,0,11,11
"09865",0,0,0,0,1,1
"09999",0,0,0,0,7,7
"10000",0,0,0,0,2,2
"10001",0.3235294117647059,0,0,0,31,34
"10002",0.2777777777777778,0,0,0,32,36
"10003",0.09375,0,0,0,31,32
"10004",0,0,0,0,11,11
"10005",0.7777777777777778,0,0,0,8,9
"10006",0,0,0,0,1,1
"10007",0.125,0,0,0,8,8
"10009",0.1935483870967742,0,0,0,60,62
"10010",0.24,0,0,0,50,50
"10011",0.7692307692307693,0,0,0,36,39
"10012",0.9230769230769231,0,0,1,12,13
"10013",0.1,0,0,0,10,10
"10014",0.4857142857142857,0,0,1,29,35
"10016",0.3953488372093023,0,0,0,37,43
"10017",0.2857142857142857,0,0,0,19,21
"10018",0.5,0,0,0,5,6
"10019",0.19047619047619047,0,0,0,42,42
"10021",0,0,0,0,38,38
"10022",0.21428571428571427,0,0,0,41,42
"10023",0.35,0,0,0,35,40
"10024",0.8372093023255814,0,0,1,35,43
"10025",0.13333333333333333,0,0,0,45,45
"10026",0.42857142857142855,0,0,1,13,14
"10027",0.38095238095238093,0,0,0,19,21
"10028",0.24242424242424243,0,0,0,32,33
"10029",0.30303030303030304,0,0,0,29,33
"10030",0,0,0,0,2,2
"10031",0.21739130434782608,0,0,0,22,23
"10032",0.95,0,0,2,14,20
"10033",0.19230769230769232,0,0,0,25,26
"10034",0.5714285714285714,0,0,2,5,7
"10035",2,0,0,2,4,6
"10036",0.09523809523809523,0,0,0,21,21
"10037",0.14285714285714285,0,0,0,7,7
"10038",0.08823529411764706,0,0,0,33,34
"10039",0.4,0,0,0,4,5
"10040",0.4375,0,0,0,14,16
"10044",0,0,0,0,2,2
"10046",0,0,0,0,1,1
"10049",0,0,0,0,1,1
"10063",0,0,0,0,1,1
"10065",0.25,0,0,0,31,32
"10069",0.2857142857142857,0,0,1,7,7
"10075",0.25,0,0,0,37,40
"10112",0,0,0,0,1,1
"10121",0,0,0,0,1,1
"10128",0.11940298507462686,0,0,0,67,67
"10150",0,0,0,0,1,1
"10162",0,0,0,0,1,1
"10192",1,1,1,1,1,1
"10280",0,0,0,0,5,5
"10282",0,0,0,0,3,3
"10285",0,0,0,0,1,1
"10301",0.45454545454545453,0,0,1,10,11
"10302",0,0,0,0,1,1
"10303",0,0,0,0,3,3
"10304",0.3,0,0,1,10,10
"10305",0,0,0,0,5,5
"10306",0,0,0,0,10,10
"10307",0.75,0,0,0,3,4
"10308",0,0,0,0,6,6
"10309",0,0,0,0,6,6
"10310",0.5714285714285714,1,0,1,7,7
"10312",0.45454545454545453,0,0,0,10,11
"10314",0.15,0,0,0,37,40
"10378",0,0,0,0,1,1
"10451",1.2727272727272727,0,0,0,9,11
"10452",0,0,0,0,1,1
"10453",1,0,0,2,2,4
"10454",0,0,0,0,4,4
"10455",0,0,0,0,11,11
"10456",0,0,0,0,6,6
"10457",0.13636363636363635,0,0,0,21,22
"10458",2.142857142857143,0,0,3,10,14
"10459",0.058823529411764705,0,0,0,17,17
"10460",0.1,0,0,0,10,10
"10461",0,0,0,0,9,9
"10462",0,0,0,0,18,18
"10463",0.05,0,0,0,20,20
"10464",1,1,1,1,3,3
"10465",0,0,0,0,14,14
"10466",0.2727272727272727,0,0,0,10,11
"10467",0.0975609756097561,0,0,0,41,41
"10468",0.42857142857142855,0,0,1,12,14
"10469",0,0,0,0,5,5
"10470",0,0,0,0,1,1
"10472",4.375,0,0,11,4,8
"10473",1.625,1,0,2,4,8
"10474",0,0,0,0,1,1
"10475",0.3333333333333333,0,0,1,6,6
"10504",1.6,1,0,1,4,5
"10505",0,0,0,0,3,3
"10506",0.25,0,0,0,4,4
"10508",0,0,0,0,2,2
"10510",0,0,0,0,1,1
"10512",0,0,0,0,9,9
"10514",0.5,0,0,1,4,4
"10520",0,0,0,0,6,6
"10522",0,0,0,0,2,2
"10523",0,0,0,0,2,2
"10524",3,3,3,3,0,1
"10528",0,0,0,0,7,7
"10530",0,0,0,0,8,8
"10533",0,0,0,0,3,3
"10536",2,0,0,4,1,2
"10537",0,0,0,0,2,2
"10538",0.4166666666666667,0,0,1,12,12
"10541",0,0,0,0,5,5
"10543",0.1111111111111111,0,0,0,9,9
"10546",0.6666666666666666,0,0,2,2,3
"10547",1,0,0,2,1,2
"10549",0.3333333333333333,0,0,1,3,3
"10550",0,0,0,0,1,1
"10560",0,0,0,0,1,1
"10562",0,0,0,0,6,6
"10566",0,0,0,0,5,5
"10567",0,0,0,0,9,9
"10570",0,0,0,0,4,4
"10573",0,0,0,0,7,7
"10576",3,3,3,3,0,1
"10577",0,0,0,0,2,2
"10579",0,0,0,0,8,8
"10580",0.2857142857142857,0,0,1,7,7
"10583",0.07142857142857142,0,0,0,28,28
"10587",0,0,0,0,1,1
"10589",0,0,0,0,4,4
"10590",0,0,0,0,1,1
"10591",0,0,0,0,11,11
"10594",0,0,0,0,2,2
"10595",0,0,0,0,5,5
"10596",0,0,0,0,2,2
"10597",0,0,0,0,1,1
"10601",0,0,0,0,6,6
"10602",0,0,0,0,2,2
"10603",0.5833333333333334,0,0,1,9,12
"10604",0.5,0,0,1,2,2
"10605",0.625,1,0,1,8,8
"10606",0.8,0,0,2,3,5
"10607",0,0,0,0,1,1
"10613",0,0,0,0,1,1
"10701",0.09090909090909091,0,0,0,11,11
"10702",2,2,2,2,0,3
"10704",0,0,0,0,8,8
"10705",0,0,0,0,6,6
"10706",0,0,0,0,3,3
"10707",0.4,0,0,0,9,10
"10708",0.14285714285714285,0,0,0,7,7
"10709",0,0,0,0,2,2
"10710",0,0,0,0,1,1
"10801",0.625,0,0,0,7,8
"10803",0.16666666666666666,0,0,0,6,6
"10804",0.18181818181818182,0,0,0,11,11
"10805",0,0,0,0,2,2
"10873",3,3,3,3,0,1
"10901",0.4782608695652174,0,0,1,23,23
"10913",0,0,0,0,6,6
"10916",0.75,0,0,0,3,4
"10918",0.2,0,0,0,5,5
"10920",0.5714285714285714,0,0,0,6,7
"10923",0,0,0,0,2,2
"10924",0,0,0,0,1,1
"10925",2,2,0,4,1,3
"10927",1,0,0,0,3,4
"10930",0,0,0,0,2,2
"10932",1,1,1,1,1,1
"10940",0.5,0,0,1,5,6
"10950",0.14285714285714285,0,0,0,7,7
"10952",0.2222222222222222,0,0,0,9,9
"10954",0,0,0,0,4,4
"10956",0,0,0,0,12,12
"10960",0,0,0,0,5,5
"10963",0,0,0,0,1,1
"10965",0,0,0,0,7,7
"10968",4,4,4,4,0,1
"10970",0.3333333333333333,0,0,1,3,3
"10977",0.25,0,0,0,4,4
"10980",0,0,0,0,3,3
"10981",0,0,0,0,2,2
"10983",0.5,0,0,1,2,2
"10984",0,0,0,0,3,3
"10986",0,0,0,0,1,1
"10987",0,0,0,0,1,1
"10989",1,0,0,2,3,6
"10990",0,0,0,0,3,3
"10992",0,0,0,0,4,4
"10993",0.2857142857142857,0,0,0,6,7
"10996",6,6,6,6,0,1
"10997",1,1,1,1,1,1
"11000",0,0,0,0,1,1
"11001",0,0,0,0,9,9
"11003",0.125,0,0,0,8,8
"11004",0,0,0,0,2,2
"11005",0.3333333333333333,0,0,1,3,3
"11010",4,6,0,6,1,3
"11020",0,0,0,0,4,4
"11021",0,0,0,0,7,7
"11023",0,0,0,0,6,6
"11024",0.5,0,0,1,14,14
"11029",0,0,0,0,2,2
"11030",0,0,0,0,6,6
"11040",0,0,0,0,11,11
"11041",0,0,0,0,1,1
"11050",0.2222222222222222,0,0,0,17,18
"11101",0.2857142857142857,0,0,1,14,14
"11102",0.47368421052631576,0,0,1,16,19
"11103",1,0,0,2,3,6
"11104",0.3684210526315789,0,0,1,18,19
"11105",0.4117647058823529,0,0,0,14,17
"11106",0.11764705882352941,0,0,0,16,17
"11107",0,0,0,0,1,1
"11109",1,1,1,1,5,5
"11111",0.40425531914893614,0,0,1,43,47
"11137",0,0,0,0,3,3
"11146",0,0,0,0,1,1
"11183",0,0,0,0,1,1
"11201",1,0,0,1,20,26
"11203",0.125,0,0,0,8,8
"11204",0.09090909090909091,0,0,0,11,11
"11205",0,0,0,0,11,11
"11206",0.12195121951219512,0,0,0,39,41
"11207",0.625,0,0,1,13,16
"11208",1.5,0,0,3,1,2
"11209",0.08333333333333333,0,0,0,24,24
"11210",0,0,0,0,36,36
"11211",0.20930232558139536,0,0,0,42,43
"11212",1.9090909090909092,0,0,5,8,11
"11213",1.2307692307692308,1,1,1,22,26
"11214",0,0,0,0,13,13
"11215",0.9310344827586207,1,0,2,20,29
"11216",0.3,0,0,0,28,30
"11217",0.4583333333333333,0,0,0,23,24
"11218",0.2,0,0,0,14,15
"11219",0.6,0,0,0,4,5
"11220",0.375,0,0,1,16,16
"11221",0.5172413793103449,0,0,0,26,29
"11222",0.7692307692307693,0,0,1,10,13
"11223",0,0,0,0,12,12
"11224",0.2,0,0,0,14,15
"11225",0.8,1,1,1,15,15
"11226",0.11538461538461539,0,0,0,26,26
"11228",1,0,0,2,1,2
"11229",0.4,0,0,0,13,15
"11230",0.09375,0,0,0,32,32
"11231",0.42105263157894735,0,0,0,16,19
"11233",0.14285714285714285,0,0,0,14,14
"11234",0.3076923076923077,0,0,0,24,26
"11235",0,0,0,0,9,9
"11236",0,0,0,0,8,8
"11237",1.7,0,0,4,6,10
"11238",1.3214285714285714,0,0,1,21,28
"11239",0,0,0,0,3,3
"11249",0.5769230769230769,0,0,0,22,26
"11251",1,1,1,1,1,1
"11354",0.36363636363636365,0,0,0,10,11
"11355",0.1935483870967742,0,0,0,31,31
"11356",0.16666666666666666,0,0,0,6,6
"11357",0,0,0,0,11,11
"11358",1,0,0,2,3,5
"11360",0.13333333333333333,0,0,0,15,15
"11361",0.125,0,0,0,8,8
"11362",0,0,0,0,1,1
"11363",0,0,0,0,1,1
"11364",0.4,0,0,1,10,10
"11365",0,0,0,0,5,5
"11366",0.875,1,1,1,8,8
"11367",0.3888888888888889,0,0,0,15,18
"11368",0.3,0,0,1,20,20
"11369",0.2222222222222222,0,0,0,26,27
"11370",0,0,0,0,7,7
"11372",0,0,0,0,7,7
"11373",0.15,0,0,0,19,20
"11374",0,0,0,0,17,17
"11375",0,0,0,0,18,18
"11376",0,0,0,0,1,1
"11377",0.3684210526315789,0,0,0,18,19
"11378",0.08695652173913043,0,0,0,22,23
"11379",0.5625,1,0,1,16,16
"11385",0.06666666666666667,0,0,0,15,15
"11411",0,0,0,0,2,2
"11412",0.6,0,0,0,4,5
"11413",0.6666666666666666,0,0,2,4,6
"11414",0,0,0,0,9,9
"11415",0,0,0,0,6,6
"11416",0.5,0,0,0,3,4
"11417",0,0,0,0,2,2
"11418",0.3333333333333333,0,0,1,3,3
"11419",0.6,0,0,0,4,5
"11420",0,0,0,0,4,4
"11421",0.25,0,0,0,4,4
"11422",2,2,2,2,0,1
"11423",0.6,1,0,1,5,5
"11426",0,0,0,0,1,1
"11427",0.8571428571428571,1,1,1,7,7
"11429",1,0,0,2,1,2
"11432",0,0,0,0,11,11
"11433",0,0,0,0,1,1
"11434",0,0,0,0,10,10
"11435",0,0,0,0,3,3
"11436",3.5,3,3,4,0,2
"11501",1,0,0,1,7,8
"11507",0.75,0,0,0,7,8
"11509",1,1,1,1,1,1
"11510",0,0,0,0,6,6
"11514",0,0,0,0,1,1
"11516",1.4615384615384615,2,1,2,4,13
"11518",0.1,0,0,0,10,10
"11520",0,0,0,0,9,9
"11530",0.125,0,0,0,8,8
"11542",0,0,0,0,14,14
"11545",0.5384615384615384,1,0,1,13,13
"11549",1,1,1,1,1,1
"11550",0.125,0,0,0,8,8
"11551",0,0,0,0,1,1
"11552",0,0,0,0,5,5
"11553",1,0,0,2,1,2
"11554",0,0,0,0,9,9
"11557",0,0,0,0,10,10
"11558",0,0,0,0,7,7
"11559",0.125,0,0,0,8,8
"11560",0.2,0,0,0,5,5
"11561",0.16666666666666666,0,0,0,23,24
"11563",0.5,0,0,1,6,6
"11565",0.6666666666666666,0,0,2,2,3
"11566",0.15384615384615385,0,0,0,13,13
"11569",0,0,0,0,2,2
"11570",0.1,0,0,0,19,20
"11572",0,0,0,0,16,16
"11575",0.6666666666666666,0,0,2,2,3
"11576",0.125,0,0,0,8,8
"11577",1,1,1,1,1,1
"11580",0.3333333333333333,0,0,0,5,6
"11581",0.14285714285714285,0,0,0,14,14
"11590",0,0,0,0,13,13
"11596",0,0,0,0,2,2
"11598",0.35294117647058826,0,0,1,17,17
"11691",0.2857142857142857,0,0,1,7,7
"11693",0.6,0,0,1,14,15
"11694",0,0,0,0,7,7
"11697",0.09090909090909091,0,0,0,11,11
"11701",0,0,0,0,6,6
"11702",0,0,0,0,8,8
"11703",0,0,0,0,4,4
"11704",0.07142857142857142,0,0,0,14,14
"11705",1.5,0,0,3,1,2
"11706",0,0,0,0,15,15
"11709",0.08333333333333333,0,0,0,12,12
"11710",0.8571428571428571,0,0,0,6,7
"11713",0,0,0,0,1,1
"11714",0,0,0,0,3,3
"11715",0,0,0,0,1,1
"11717",0.2,0,0,0,9,10
"11720",0,0,0,0,5,5
"11721",0,0,0,0,2,2
"11722",0,0,0,0,23,23
"11724",0,0,0,0,1,1
"11725",0,0,0,0,7,7
"11726",0,0,0,0,1,1
"11727",0,0,0,0,5,5
"11729",0,0,0,0,6,6
"11730",0,0,0,0,1,1
"11731",0,0,0,0,10,10
"11732",0.3333333333333333,0,0,1,3,3
"11733",0,0,0,0,12,12
"11735",0.5555555555555556,0,0,1,8,9
"11738",2,2,2,2,0,1
"11740",0.3333333333333333,0,0,1,3,3
"11741",0.42857142857142855,0,0,1,6,7
"11742",0.5,0,0,1,2,2
"11743",0.3333333333333333,0,0,0,10,12
"11746",0.09090909090909091,0,0,0,21,22
"11747",0.13333333333333333,0,0,0,14,15
"11751",0,0,0,0,1,1
"11752",0,0,0,0,2,2
"11753",0,0,0,0,7,7
"11754",0,0,0,0,8,8
"11755",1.5,0,0,0,6,8
"11756",0,0,0,0,4,4
"11757",0,0,0,0,9,9
"11758",0,0,0,0,19,19
"11762",0,0,0,0,3,3
"11763",0,0,0,0,3,3
"11764",0,0,0,0,9,9
"11766",0,0,0,0,4,4
"11767",0,0,0,0,3,3
"11768",0.2727272727272727,0,0,0,10,11
"11769",0,0,0,0,3,3
"11771",0,0,0,0,2,2
"11772",0,0,0,0,10,10
"11776",0,0,0,0,7,7
"11777",2,0,0,6,2,3
"11778",0.3333333333333333,0,0,1,3,3
"11779",0.09090909090909091,0,0,0,11,11
"11780",0.07142857142857142,0,0,0,14,14
"11782",0.2,0,0,0,9,10
"11783",0,0,0,0,3,3
