"anly_mapped_zipcode","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession","collection_to_accession_less_than_1","collection_to_accession_less_than_1"
"07052",0,0,0,0,2,2
"07054",0,0,0,0,9,9
"07055",0.2857142857142857,0,0,0,6,7
"07059",0,0,0,0,3,3
"07060",0.5,0,0,1,2,2
"07065",0,0,0,0,3,3
"07066",0,0,0,0,4,4
"07068",0,0,0,0,2,2
"07071",1,1,1,1,1,1
"07072",0,0,0,0,2,2
"07073",0.5,0,0,1,2,2
"07074",0,0,0,0,4,4
"07075",0,0,0,0,2,2
"07076",0.5,0,0,1,2,2
"07078",0,0,0,0,4,4
"07079",0.25,0,0,0,4,4
"07081",0,0,0,0,1,1
"07082",0,0,0,0,1,1
"07083",0,0,0,0,1,1
"07086",1.3333333333333333,2,0,2,1,3
"07087",0.7142857142857143,1,0,1,6,7
"07090",0,0,0,0,5,5
"07093",0.29411764705882354,0,0,0,15,17
"07094",0,0,0,0,5,5
"07095",0,0,0,0,2,2
"07102",0,0,0,0,1,1
"07103",0,0,0,0,2,2
"07104",0,0,0,0,1,1
"07105",0.5,0,0,1,2,2
"07106",1,1,1,1,1,1
"07107",0,0,0,0,1,1
"07108",0.2,0,0,0,5,5
"07109",0,0,0,0,1,1
"07110",0,0,0,0,2,2
"07111",0,0,0,0,2,2
"07141",1,1,1,1,1,1
"07201",0,0,0,0,1,1
"07202",0.08695652173913043,0,0,0,22,23
"07203",0.5,0,0,1,6,6
"07204",0,0,0,0,1,1
"07205",0,0,0,0,5,5
"07206",0,0,0,0,6,6
"07208",0,0,0,0,9,9
"07233",0,0,0,0,1,1
"07301",0,0,0,0,1,1
"07302",0,0,0,0,10,10
"07304",0.06666666666666667,0,0,0,15,15
"07305",1.75,1,0,1,9,12
"07306",0,0,0,0,1,1
"07307",0,0,0,0,1,1
"07311",0,0,0,0,1,1
"07403",3,3,3,3,0,1
"07405",0,0,0,0,3,3
"07407",0,0,0,0,3,3
"07410",1.25,0,0,1,3,4
"07417",0.125,0,0,0,8,8
"07419",0,0,0,0,2,2
"07423",0,0,0,0,2,2
"07430",0.8,0,0,2,3,5
"07432",0,0,0,0,5,5
"07438",0.3333333333333333,0,0,1,3,3
"07440",0,0,0,0,3,3
"07442",0,0,0,0,2,2
"07444",0,0,0,0,3,3
"07450",0.14285714285714285,0,0,0,7,7
"07456",0,0,0,0,1,1
"07458",0.6666666666666666,0,0,2,2,3
"07461",0,0,0,0,1,1
"07465",0,0,0,0,2,2
"07470",0.6666666666666666,1,0,1,3,3
"07480",0.25,0,0,0,11,12
"07481",0.42857142857142855,0,0,1,7,7
"07501",0,0,0,0,1,1
"07502",0,0,0,0,1,1
"07503",0,0,0,0,1,1
"07504",0,0,0,0,1,1
"07506",0,0,0,0,2,2
"07508",0,0,0,0,2,2
"07601",0.07142857142857142,0,0,0,14,14
"07603",1,1,1,1,3,3
"07604",0,0,0,0,1,1
"07607",0,0,0,0,1,1
"07620",0,0,0,0,1,1
"07628",0,0,0,0,3,3
"07630",0,0,0,0,2,2
"07631",0.5,0,0,1,4,4
"07632",0,0,0,0,2,2
"07636",2,2,2,2,0,1
"07640",0.5,0,0,1,2,2
"07642",0,0,0,0,2,2
"07643",0,0,0,0,2,2
"07644",1,0,0,2,1,2
"07645",0.14285714285714285,0,0,0,7,7
"07646",1,1,1,1,1,1
"07647",0.6,1,0,1,5,5
"07649",0,0,0,0,1,1
"07652",0.3333333333333333,0,0,1,6,6
"07656",0.25,0,0,0,4,4
"07657",0,0,0,0,2,2
"07660",0.6666666666666666,1,0,1,9,9
"07666",0.6,1,0,1,5,5
"07670",0,0,0,0,2,2
"07675",0,0,0,0,8,8
"07676",0,0,0,0,2,2
"07677",0,0,0,0,1,1
"07701",0,0,0,0,3,3
"07704",0.5,0,0,1,2,2
"07712",0,0,0,0,6,6
"07716",0,0,0,0,1,1
"07719",0.3333333333333333,0,0,1,3,3
"07722",0,0,0,0,3,3
"07724",0,0,0,0,4,4
"07726",0,0,0,0,17,17
"07727",0.5,0,0,0,3,4
"07728",0.2857142857142857,0,0,1,7,7
"07730",0,0,0,0,5,5
"07732",0,0,0,0,1,1
"07733",0,0,0,0,3,3
"07735",0,0,0,0,3,3
"07740",0,0,0,0,1,1
"07746",0,0,0,0,5,5
"07747",0.25,0,0,0,12,12
"07748",0,0,0,0,3,3
"07751",0.5714285714285714,1,0,1,7,7
"07753",0.2857142857142857,0,0,0,6,7
"07756",0,0,0,0,1,1
"07760",0.16666666666666666,0,0,0,6,6
"07764",0,0,0,0,2,2
"07777",0.5,0,0,1,2,2
"07801",0,0,0,0,1,1
"07821",0,0,0,0,1,1
"07823",0,0,0,0,1,1
"07825",0,0,0,0,3,3
"07830",0,0,0,0,1,1
"07833",0,0,0,0,1,1
"07834",0.16666666666666666,0,0,0,6,6
"07836",0.25,0,0,0,4,4
"07840",1,1,1,1,1,1
"07844",2,2,2,2,0,3
"07853",2,2,2,2,0,1
"07856",0,0,0,0,1,1
"07860",0,0,0,0,1,1
"07866",0,0,0,0,6,6
"07869",0,0,0,0,9,9
"07871",1.75,0,0,1,3,4
"07874",1,1,1,1,1,1
"07876",0,0,0,0,2,2
"07882",0,0,0,0,4,4
"07885",1,1,1,1,2,2
"07901",0,0,0,0,9,9
"07920",0,0,0,0,8,8
"07921",2,2,2,2,0,1
"07922",0.5,0,0,1,2,2
"07928",0.5,0,0,0,6,8
"07930",0,0,0,0,1,1
"07931",0,0,0,0,3,3
"07932",0.5,0,0,1,2,2
"07936",2,2,2,2,0,1
"07940",1,1,1,1,1,1
"07945",1,0,0,2,1,2
"07946",0,0,0,0,1,1
"07950",0.5,0,0,1,4,4
"07960",0.2,0,0,0,9,10
"07976",0,0,0,0,1,1
"07977",0.5,0,0,1,2,2
"08002",1.6666666666666667,2,0,3,1,3
"08003",0,0,0,0,2,2
"08005",0.11764705882352941,0,0,0,16,17
"08006",0,0,0,0,2,2
"08008",0.42857142857142855,0,0,1,6,7
"08009",0,0,0,0,1,1
"08010",0.14285714285714285,0,0,0,7,7
"08012",0,0,0,0,4,4
"08015",0,0,0,0,3,3
"08016",1,1,1,1,1,1
"08021",0,0,0,0,1,1
"08022",0,0,0,0,5,5
"08028",1,1,1,1,1,1
"08030",1,1,1,1,1,1
"08031",0,0,0,0,1,1
"08033",0,0,0,0,3,3
"08034",0,0,0,0,1,1
"08036",0,0,0,0,1,1
"08037",1.2857142857142858,1,1,2,4,7
"08043",0,0,0,0,6,6
"08046",0,0,0,0,3,3
"08048",0,0,0,0,1,1
"08050",0,0,0,0,6,6
"08052",0,0,0,0,2,2
"08053",0,0,0,0,5,5
"08054",0.5,0,0,0,5,6
"08055",1,0,0,2,1,2
"08057",0,0,0,0,5,5
"08065",0,0,0,0,2,2
"08066",0,0,0,0,1,1
"08069",2,2,2,2,0,1
"08070",2,2,2,2,0,1
"08071",1.6,2,2,2,1,5
"08075",1,0,0,2,1,2
"08080",0.7142857142857143,1,0,1,6,7
"08081",1.6,2,2,2,1,5
"08083",0,0,0,0,1,1
"08084",1.5,0,0,3,1,2
"08085",2,2,2,2,0,4
"08086",0,0,0,0,1,1
"08087",0,0,0,0,4,4
"08088",0,0,0,0,5,5
"08090",0,0,0,0,1,1
"08092",3,3,3,3,0,1
"08094",2,2,2,2,0,6
"08096",0,0,0,0,4,4
"08104",0,0,0,0,2,2
"08105",0,0,0,0,1,1
"08106",0,0,0,0,3,3
"08108",1,0,0,2,1,2
"08110",0,0,0,0,2,2
"08166",1,1,1,1,1,1
"08201",1.6666666666666667,0,0,5,2,3
"08202",0,0,0,0,1,1
"08203",2,0,0,6,2,3
"08204",0,0,0,0,2,2
"08205",0.25,0,0,0,4,4
"08210",0,0,0,0,2,2
"08215",0,0,0,0,1,1
"08219",1,1,1,1,1,1
"08221",0.25,0,0,0,4,4
"08223",0,0,0,0,1,1
"08226",0,0,0,0,4,4
"08232",0,0,0,0,4,4
"08234",1,0,0,2,1,2
"08239",0,0,0,0,2,2
"08241",0,0,0,0,1,1
"08243",0,0,0,0,3,3
"08245",2,2,2,2,0,1
"08247",0,0,0,0,7,7
"08260",0.15789473684210525,0,0,0,19,19
"08270",0,0,0,0,1,1
"08280",0,0,0,0,1,1
"08284",2,2,2,2,0,1
"08302",2,2,2,2,0,56
"08310",1.6,2,2,2,1,5
"08311",2,2,2,2,0,6
"08312",2,2,2,2,0,1
"08322",1,0,0,2,1,2
"08330",2,2,2,2,0,1
"08332",1.9696969696969697,2,2,2,3,33
"08341",0,0,0,0,1,1
"08360",1.9166666666666667,2,2,2,1,12
"08361",2.142857142857143,2,2,2,0,7
"08402",0.6,1,0,1,5,5
"08406",0,0,0,0,3,3
"08440",0,0,0,0,1,1
"08454",0,0,0,0,1,1
"08501",0,0,0,0,3,3
"08502",0,0,0,0,2,2
"08505",2.75,3,2,3,0,4
"08510",0,0,0,0,4,4
"08520",0.25,0,0,0,4,4
"08525",0,0,0,0,1,1
"08526",0,0,0,0,1,1
"08527",1.6666666666666667,1,0,4,4,6
"08533",0,0,0,0,1,1
"08534",0,0,0,0,3,3
"08540",0,0,0,0,4,4
"08550",0.42857142857142855,0,0,1,6,7
"08551",1,1,1,1,5,6
"08558",0,0,0,0,1,1
"08588",1,1,1,1,1,1
"08608",0,0,0,0,1,1
"08609",0,0,0,0,1,1
"08610",0,0,0,0,5,5
"08611",0.25,0,0,0,4,4
"08618",2,2,2,2,0,2
"08619",0,0,0,0,4,4
"08620",0.375,0,0,1,8,8
"08640",2,2,2,2,0,1
"08648",0.3333333333333333,0,0,1,3,3
"08690",1,1,1,1,1,1
"08691",0,0,0,0,5,5
"08701",0.35714285714285715,0,0,0,25,28
"08717",2,2,2,2,0,1
"08721",0,0,0,0,4,4
"08722",0,0,0,0,1,1
"08723",0,0,0,0,2,2
"08724",0,0,0,0,11,11
"08730",0,0,0,0,2,2
"08731",0.14285714285714285,0,0,0,7,7
"08735",0,0,0,0,1,1
"08736",0,0,0,0,2,2
"08740",0,0,0,0,1,1
"08741",0,0,0,0,1,1
"08742",0.36363636363636365,0,0,0,10,11
"08751",0,0,0,0,1,1
"08752",0,0,0,0,4,4
"08753",0,0,0,0,7,7
"08755",0.5,0,0,1,6,6
"08757",0.5,0,0,0,13,16
"08758",0,0,0,0,1,1
"08759",0,0,0,0,1,1
"08801",0,0,0,0,6,6
"08807",0.3333333333333333,0,0,1,3,3
"08810",0,0,0,0,1,1
"08816",0.16666666666666666,0,0,0,12,12
"08817",0,0,0,0,1,1
"08818",1,1,1,1,1,1
"08820",0,0,0,0,4,4
"08824",1,1,1,1,1,1
"08825",0,0,0,0,1,1
"08826",1,1,1,1,2,2
"08827",0,0,0,0,1,1
"08830",0,0,0,0,1,1
"08831",0,0,0,0,12,12
"08833",0.5,0,0,1,2,2
"08844",0.4,0,0,1,10,10
"08852",0,0,0,0,5,5
"08854",0,0,0,0,3,3
"08861",0.14285714285714285,0,0,0,7,7
"08865",0,0,0,0,1,1
"08867",0,0,0,0,4,4
"08869",1.3333333333333333,1,1,2,2,3
"08873",0,0,0,0,12,12
"08876",0,0,0,0,5,5
"08879",0,0,0,0,1,1
"08889",0,0,0,0,1,1
"08902",1,0,0,2,1,2
"08904",0,0,0,0,12,12
"08952",3,3,3,3,0,1
"09006",1,1,1,1,1,1
"09011",1,1,1,1,1,1
"09012",0,0,0,0,2,2
"09015",0,0,0,0,1,1
"09046",0,0,0,0,2,2
"09055",1,1,1,1,1,1
"09081",1,1,1,1,1,1
"09090",0,0,0,0,2,2
"09096",0,0,0,0,1,1
"09123",0,0,0,0,3,3
"09128",0,0,0,0,2,2
"09230",0,0,0,0,2,2
"09231",0,0,0,0,1,1
"09245",1,1,1,1,1,1
"09301",0,0,0,0,1,1
"09410",0,0,0,0,1,1
"09459",0.3333333333333333,0,0,1,3,3
"09469",2,2,2,2,0,1
"09505",1,1,1,1,1,1
"09588",1,1,1,1,1,1
"09593",0,0,0,0,1,1
"09618",0,0,0,0,1,1
"09622",1,1,1,1,1,1
"09626",0,0,0,0,11,11
"09865",0,0,0,0,1,1
"09999",1,1,1,1,7,7
"10000",0,0,0,0,1,1
"10001",0.03125,0,0,0,32,32
"10002",0.3235294117647059,0,0,0,30,34
"10003",0.1111111111111111,0,0,0,27,27
"10004",0,0,0,0,11,11
"10005",0.375,0,0,1,8,8
"10006",0,0,0,0,1,1
"10007",0.5,0,0,0,7,8
"10009",0.29310344827586204,0,0,0,55,58
"10010",0.4146341463414634,0,0,0,37,41
"10011",0.4473684210526316,0,0,0,35,38
"10012",0.3076923076923077,0,0,1,13,13
"10013",0.2,0,0,0,10,10
"10014",0.12121212121212122,0,0,0,33,33
"10016",0.20512820512820512,0,0,0,38,39
"10017",0.09523809523809523,0,0,0,21,21
"10018",0.25,0,0,0,4,4
"10019",0.04878048780487805,0,0,0,41,41
"10021",1.3513513513513513,0,0,0,34,37
"10022",0.19444444444444445,0,0,0,34,36
"10023",0.25,0,0,0,35,36
"10024",0.23809523809523808,0,0,0,40,42
"10025",0.37209302325581395,0,0,0,41,43
"10026",0.6428571428571429,0,0,0,11,14
"10027",0.05,0,0,0,20,20
"10028",0.25925925925925924,0,0,0,25,27
"10029",0.3448275862068966,0,0,1,27,29
"10030",0,0,0,0,2,2
"10031",0.08695652173913043,0,0,0,23,23
"10032",0.125,0,0,0,16,16
"10033",0.11538461538461539,0,0,0,26,26
"10034",0.5,0,0,1,6,6
"10035",0.2,0,0,0,5,5
"10036",0.3888888888888889,0,0,0,16,18
"10037",0,0,0,0,5,5
"10038",0.2,0,0,0,25,25
"10039",0.6666666666666666,0,0,2,2,3
"10040",0.125,0,0,0,16,16
"10044",0,0,0,0,2,2
"10046",0,0,0,0,1,1
"10049",0,0,0,0,1,1
"10063",0,0,0,0,1,1
"10065",0.3333333333333333,0,0,1,25,27
"10069",0.14285714285714285,0,0,0,7,7
"10075",0.05714285714285714,0,0,0,34,35
"10112",0,0,0,0,1,1
"10121",0,0,0,0,1,1
"10128",0.515625,0,0,0,57,64
"10150",4,4,4,4,0,1
"10162",0,0,0,0,1,1
"10192",1,1,1,1,1,1
"10280",0,0,0,0,5,5
"10282",0,0,0,0,3,3
"10285",0,0,0,0,1,1
"10301",0.45454545454545453,0,0,1,10,11
"10302",0,0,0,0,1,1
"10303",0,0,0,0,3,3
"10304",0.3,0,0,1,10,10
"10305",0,0,0,0,5,5
"10306",0.1,0,0,0,10,10
"10307",0.3333333333333333,0,0,1,3,3
"10308",0,0,0,0,6,6
"10309",0.3333333333333333,0,0,1,6,6
"10310",1.1428571428571428,1,1,2,5,7
"10312",0.9,0,0,2,7,10
"10314",0.11764705882352941,0,0,0,48,51
"10451",1.1111111111111112,0,0,0,8,9
"10452",0,0,0,0,1,1
"10453",0.5,0,0,1,4,4
"10454",0.5,0,0,1,4,4
"10455",1.0909090909090908,2,0,2,5,11
"10456",0,0,0,0,6,6
"10457",0.9047619047619048,1,0,1,17,21
"10458",2.2142857142857144,0,0,3,10,14
"10459",0.29411764705882354,0,0,1,17,17
"10460",0,0,0,0,10,10
"10461",0.375,0,0,1,8,8
"10462",0.11764705882352941,0,0,0,17,17
"10463",0.3157894736842105,0,0,0,18,19
"10464",0.3333333333333333,0,0,1,3,3
"10465",0,0,0,0,14,14
"10466",0.36363636363636365,0,0,1,10,11
"10467",0.3142857142857143,0,0,1,33,35
"10468",0.35714285714285715,0,0,0,12,14
"10469",0,0,0,0,5,5
"10472",4.25,0,0,11,5,8
"10473",1,1,0,1,7,8
"10474",1,1,1,1,1,1
"10475",0.6666666666666666,1,0,1,6,6
"10504",0.2,0,0,0,5,5
"10505",0,0,0,0,3,3
"10506",0.25,0,0,0,4,4
"10508",0,0,0,0,2,2
"10510",0,0,0,0,1,1
"10512",0.1111111111111111,0,0,0,9,9
"10514",0,0,0,0,4,4
"10520",0,0,0,0,6,6
"10522",0,0,0,0,1,1
"10523",0,0,0,0,2,2
"10524",2,2,2,2,0,1
"10528",0,0,0,0,7,7
"10530",0,0,0,0,8,8
"10533",0,0,0,0,3,3
"10536",0.5,0,0,1,2,2
"10537",1,0,0,2,1,2
"10538",0.3333333333333333,0,0,1,12,12
"10541",0,0,0,0,5,5
"10543",0,0,0,0,9,9
"10546",0,0,0,0,3,3
"10547",1,0,0,2,1,2
"10549",0.3333333333333333,0,0,1,3,3
"10550",0,0,0,0,1,1
"10560",0,0,0,0,1,1
"10562",0,0,0,0,5,5
"10566",0,0,0,0,5,5
"10567",0.1111111111111111,0,0,0,9,9
"10570",0,0,0,0,4,4
"10573",0.14285714285714285,0,0,0,7,7
"10576",1,1,1,1,1,1
"10577",0,0,0,0,2,2
"10579",0.8571428571428571,0,0,3,5,7
"10580",0,0,0,0,7,7
"10583",0.34615384615384615,0,0,0,23,26
"10587",0,0,0,0,1,1
"10589",0,0,0,0,4,4
"10590",1,1,1,1,1,1
"10591",0.18181818181818182,0,0,0,11,11
"10594",0,0,0,0,2,2
"10595",0.6,1,0,1,5,5
"10596",0,0,0,0,2,2
"10597",0,0,0,0,1,1
"10601",0,0,0,0,6,6
"10602",0.5,0,0,1,2,2
"10603",0.08333333333333333,0,0,0,12,12
"10604",0,0,0,0,2,2
"10605",0.625,1,0,1,8,8
"10606",0.75,0,0,1,3,4
"10607",0,0,0,0,1,1
"10613",0,0,0,0,1,1
"10701",0.09090909090909091,0,0,0,11,11
"10702",2,2,2,2,0,3
"10704",0,0,0,0,8,8
"10705",0,0,0,0,6,6
"10706",0,0,0,0,3,3
"10707",0.1,0,0,0,10,10
"10708",0,0,0,0,7,7
"10709",0,0,0,0,1,1
"10710",0,0,0,0,1,1
"10801",0.125,0,0,0,8,8
"10803",0.3333333333333333,0,0,1,6,6
"10804",0,0,0,0,11,11
"10805",0.5,0,0,1,2,2
"10873",1,1,1,1,1,1
"10901",0.17391304347826086,0,0,0,23,23
"10913",0,0,0,0,6,6
"10916",0.25,0,0,0,4,4
"10918",0.6,0,0,1,4,5
"10920",0.8571428571428571,1,0,1,6,7
"10923",0,0,0,0,2,2
"10924",1,1,1,1,1,1
"10925",0.6666666666666666,1,0,1,3,3
"10927",0.75,0,0,0,3,4
"10930",0,0,0,0,2,2
"10932",0,0,0,0,1,1
"10940",0.3333333333333333,0,0,0,5,6
"10950",1.4285714285714286,0,0,0,6,7
"10952",0,0,0,0,9,9
"10954",0,0,0,0,2,2
"10956",0.08333333333333333,0,0,0,12,12
"10960",0,0,0,0,5,5
"10963",0,0,0,0,1,1
"10965",0,0,0,0,7,7
"10968",3,3,3,3,0,1
"10970",0,0,0,0,3,3
"10977",0,0,0,0,4,4
"10980",0,0,0,0,3,3
"10981",0,0,0,0,2,2
"10983",0.5,0,0,1,2,2
"10984",0.3333333333333333,0,0,1,3,3
"10986",0,0,0,0,1,1
"10987",0,0,0,0,1,1
"10989",1,0,0,2,3,6
"10990",0,0,0,0,3,3
"10992",0,0,0,0,4,4
"10993",0.5714285714285714,1,0,1,7,7
"10996",1,1,1,1,1,1
"10997",1,1,1,1,1,1
"11000",0,0,0,0,1,1
"11001",0,0,0,0,9,9
"11003",0.375,0,0,1,8,8
"11004",0.5,0,0,1,2,2
"11005",0.3333333333333333,0,0,1,3,3
"11010",0.6666666666666666,1,0,1,3,3
"11020",0,0,0,0,4,4
"11021",0,0,0,0,6,6
"11023",0,0,0,0,4,4
"11024",0,0,0,0,14,14
"11029",0,0,0,0,2,2
"11030",0.5,0,0,1,6,6
"11040",0,0,0,0,11,11
"11041",1,1,1,1,1,1
"11050",0.0625,0,0,0,16,16
"11101",0.46153846153846156,0,0,1,13,13
"11102",0.6666666666666666,0,0,1,14,15
"11103",0,0,0,0,6,6
"11104",0.47368421052631576,0,0,1,17,19
"11105",0,0,0,0,12,12
"11106",0.058823529411764705,0,0,0,17,17
"11107",0,0,0,0,1,1
"11109",0,0,0,0,1,1
"11111",0.8478260869565217,1,0,1,38,46
"11137",0,0,0,0,3,3
"11201",0.4583333333333333,0,0,0,20,24
"11203",0.25,0,0,0,8,8
"11204",0.8181818181818182,1,0,1,9,11
"11205",0,0,0,0,11,11
"11206",0.24242424242424243,0,0,0,33,33
"11207",0.4666666666666667,0,0,1,12,15
"11208",0.5,0,0,1,2,2
"11209",0.16666666666666666,0,0,0,24,24
"11210",0.05555555555555555,0,0,0,36,36
"11211",0.05,0,0,0,40,40
"11212",0.5714285714285714,0,0,0,6,7
"11213",0.5,0,0,0,22,26
"11214",0.25,0,0,0,12,12
"11215",0.5,0,0,0,19,24
"11216",0.3,0,0,0,18,20
"11217",0.09523809523809523,0,0,0,21,21
"11218",0.07142857142857142,0,0,0,14,14
"11219",0.6,0,0,1,4,5
"11220",0,0,0,0,12,12
"11221",0.07692307692307693,0,0,0,26,26
"11222",0.23076923076923078,0,0,0,13,13
"11223",0.08333333333333333,0,0,0,12,12
"11224",0.13333333333333333,0,0,0,15,15
"11225",0.2,0,0,0,14,15
"11226",0.16,0,0,0,24,25
"11228",0.5,0,0,1,2,2
"11229",0.2857142857142857,0,0,0,13,14
"11230",0.16666666666666666,0,0,0,30,30
"11231",0.2222222222222222,0,0,0,18,18
"11233",0.1111111111111111,0,0,0,9,9
"11234",0.7692307692307693,0,0,1,23,26
"11235",0.6666666666666666,0,0,0,8,9
"11236",0.25,0,0,0,8,8
"11237",0.8333333333333334,0,0,2,4,6
"11238",0.72,1,0,1,23,25
"11239",0,0,0,0,3,3
"11249",1.0555555555555556,0,0,0,15,18
"11251",1,1,1,1,1,1
"11354",0.09090909090909091,0,0,0,11,11
"11355",0.5483870967741935,0,0,1,27,31
"11356",0.16666666666666666,0,0,0,6,6
"11357",0.2727272727272727,0,0,1,11,11
"11358",0.3333333333333333,0,0,1,3,3
"11360",0,0,0,0,15,15
"11361",0,0,0,0,8,8
"11362",0,0,0,0,1,1
"11363",0,0,0,0,1,1
"11364",0.16666666666666666,0,0,0,6,6
"11365",0.25,0,0,0,4,4
"11366",0.875,1,1,1,8,8
"11367",0.3888888888888889,0,0,1,18,18
"11368",0,0,0,0,17,17
"11369",0.48148148148148145,0,0,0,25,27
"11370",0,0,0,0,7,7
"11372",0,0,0,0,7,7
"11373",0.5789473684210527,1,0,1,19,19
"11374",0,0,0,0,16,16
"11375",0.2777777777777778,0,0,0,17,18
"11376",0,0,0,0,1,1
"11377",0.15789473684210525,0,0,0,19,19
"11378",0.2857142857142857,0,0,0,19,21
"11379",0.5625,1,0,1,16,16
"11385",0,0,0,0,10,10
"11411",0,0,0,0,2,2
"11412",0.6666666666666666,1,0,1,3,3
"11413",1,0,0,2,2,4
"11414",0,0,0,0,9,9
"11415",0.4,0,0,1,5,5
"11416",0,0,0,0,4,4
"11417",0.5,0,0,1,2,2
"11418",0.3333333333333333,0,0,1,3,3
"11419",1.2,1,1,1,4,5
"11420",0.25,0,0,0,4,4
"11421",0.25,0,0,0,4,4
"11422",2,2,2,2,0,1
"11423",0,0,0,0,5,5
"11426",8,8,8,8,0,1
"11427",0.8571428571428571,1,1,1,7,7
"11429",0.5,0,0,1,2,2
"11432",0,0,0,0,11,11
"11433",0,0,0,0,1,1
"11434",0.2222222222222222,0,0,0,9,9
"11435",0,0,0,0,3,3
"11436",1.5,1,1,2,1,2
"11501",0.625,0,0,0,7,8
"11507",0.125,0,0,0,8,8
"11509",0,0,0,0,1,1
"11510",0,0,0,0,6,6
"11514",4,4,4,4,0,1
"11516",1.3846153846153846,2,0,2,4,13
"11518",0.2,0,0,0,10,10
"11520",0,0,0,0,9,9
"11530",0.25,0,0,0,8,8
"11542",0,0,0,0,14,14
"11545",0,0,0,0,13,13
"11549",0,0,0,0,1,1
"11550",0.125,0,0,0,8,8
"11551",0,0,0,0,1,1
"11552",0,0,0,0,5,5
"11553",2,2,2,2,0,1
"11554",0.2222222222222222,0,0,0,8,9
"11557",0,0,0,0,10,10
"11558",0,0,0,0,7,7
"11559",0.125,0,0,0,8,8
"11560",0.4,0,0,1,5,5
"11561",0.25,0,0,0,24,24
"11563",0.5,0,0,1,6,6
"11565",0,0,0,0,2,2
"11566",0.07692307692307693,0,0,0,13,13
"11569",0,0,0,0,2,2
"11570",0.15,0,0,0,19,20
"11572",0.25,0,0,0,15,16
"11575",0.6666666666666666,0,0,2,2,3
"11576",0.125,0,0,0,8,8
"11577",0,0,0,0,1,1
"11580",0.2,0,0,0,5,5
"11581",0.14285714285714285,0,0,0,14,14
"11590",0.07692307692307693,0,0,0,13,13
"11596",0,0,0,0,2,2
"11598",0,0,0,0,17,17
"11691",0,0,0,0,4,4
"11693",0.3333333333333333,0,0,1,15,15
"11694",0,0,0,0,7,7
"11697",0.45454545454545453,0,0,0,10,11
"11701",0.3333333333333333,0,0,1,6,6
"11702",0,0,0,0,7,7
"11703",0.25,0,0,0,4,4
"11704",0.5,0,0,1,13,14
"11705",1.5,0,0,3,1,2
"11706",0.14285714285714285,0,0,0,14,14
"11709",0.08333333333333333,0,0,0,12,12
"11710",0.14285714285714285,0,0,0,7,7
"11713",0,0,0,0,1,1
"11714",0,0,0,0,3,3
"11715",0,0,0,0,1,1
"11717",0.3333333333333333,0,0,1,9,9
"11720",0,0,0,0,5,5
"11721",0,0,0,0,2,2
"11722",0,0,0,0,21,21
"11724",0,0,0,0,1,1
"11725",0,0,0,0,7,7
"11726",0,0,0,0,1,1
"11727",0,0,0,0,5,5
"11729",0,0,0,0,6,6
"11730",0,0,0,0,1,1
"11731",0.2,0,0,0,10,10
"11732",0,0,0,0,3,3
"11733",0.2727272727272727,0,0,1,11,11
"11735",0.4444444444444444,0,0,1,9,9
"11738",1,1,1,1,1,1
"11740",0,0,0,0,3,3
"11741",0.14285714285714285,0,0,0,7,7
"11742",0.5,0,0,1,2,2
"11743",0.6666666666666666,0,0,0,9,12
"11746",0,0,0,0,21,21
"11747",0.26666666666666666,0,0,0,14,15
"11751",0,0,0,0,1,1
"11752",2,2,2,2,0,2
"11753",0.14285714285714285,0,0,0,7,7
"11754",0.125,0,0,0,8,8
"11755",0.75,0,0,1,6,8
"11756",0,0,0,0,4,4
"11757",0,0,0,0,7,7
"11758",0.5263157894736842,0,0,1,16,19
"11762",0.6666666666666666,1,0,1,3,3
"11763",0,0,0,0,3,3
"11764",0,0,0,0,9,9
"11766",0,0,0,0,2,2
"11767",0,0,0,0,3,3
"11768",0.2727272727272727,0,0,0,10,11
"11769",0,0,0,0,3,3
"11771",0,0,0,0,2,2
"11772",1.2,1,0,3,7,10
"11776",0.5714285714285714,0,0,2,5,7
"11777",0.3333333333333333,0,0,1,3,3
"11778",0,0,0,0,3,3
"11779",0.2727272727272727,0,0,0,10,11
"11780",0.07142857142857142,0,0,0,14,14
"11782",0.2,0,0,0,10,10
"11783",0,0,0,0,3,3
"11784",0,0,0,0,2,2
"11786",0,0,0,0,3,3
"11787",0,0,0,0,4,4
"11788",0,0,0,0,6,6
"11789",0.5,0,0,1,2,2
"11790",0.5,0,0,1,6,6
"11791",0.16666666666666666,0,0,0,6,6
"11792",0,0,0,0,3,3
"11793",0.75,0,0,1,7,8
"11795",0.7777777777777778,0,0,2,6,9
"11796",0.25,0,0,0,4,4
"11797",0,0,0,0,7,7
"11798",0,0,0,0,1,1
"11801",0,0,0,0,10,10
"11803",0.6923076923076923,0,0,2,9,13
"11804",0,0,0,0,1,1
"11901",0.5,0,0,1,2,2
"11930",1.3333333333333333,1,0,3,2,3
"11931",0,0,0,0,3,3
"11932",0,0,0,0,3,3
"11933",0,0,0,0,3,3
"11937",0,0,0,0,5,5
"11940",0,0,0,0,4,4
"11941",0,0,0,0,1,1
"11942",0,0,0,0,6,6
"11946",0,0,0,0,2,2
"11949",0.8,1,0,1,4,5
"11950",0.3333333333333333,0,0,1,3,3
"11951",0,0,0,0,2,2
"11952",0,0,0,0,1,1
